rating,net_payable,work_hours,leave_days,risk_score,promotion_recommendations,predicted_growth_years,mood_index
1,37233,481,4,0.26,0,3,0.37
2,62894,481,3,0.39,1,2,0.73
2,73820,509,2,0.7,0,3,0.51
5,76472,483,3,0.76,0,5,0.96
3,75113,484,4,0.73,1,3,0.85
5,47586,506,2,0.39,0,3,0.98
2,23031,503,2,0.35,0,4,0.56
1,71744,490,2,0.78,0,3,0.47
3,58405,502,2,0.25,0,1,0.6
4,73106,482,4,0.64,1,5,1.0
2,71498,504,2,0.5,1,2,0.72
1,54382,480,2,0.32,1,3,0.65
3,79570,506,3,0.43,1,1,0.79
1,33522,493,3,0.59,1,2,0.61
3,24969,500,3,0.72,0,4,0.68
4,51992,494,4,0.73,0,3,0.69
3,46828,499,3,0.49,0,5,0.83
4,41806,485,3,0.66,0,1,0.66
2,27238,502,2,0.78,0,2,0.52
3,51102,489,3,0.56,1,2,0.84
4,50717,481,2,0.7,0,1,0.69
2,26963,499,3,0.72,0,5,0.53
1,55595,504,2,0.45,0,1,0.58
1,55040,485,2,0.35,1,4,0.73
4,71115,492,2,0.32,0,3,0.96
2,30117,490,2,0.77,0,3,0.5
2,51927,506,2,0.63,1,3,0.64
2,28389,481,2,0.56,0,5,0.69
1,30994,506,3,0.58,1,2,0.58
4,41110,500,2,0.28,1,1,0.92
4,47508,501,2,0.54,0,2,0.71
1,22431,491,2,0.53,1,5,0.68
1,32986,486,2,0.68,0,3,0.34
4,64102,508,4,0.7,0,2,0.59
1,57433,487,3,0.5,0,3,0.45
4,39683,506,2,0.38,1,2,0.88
2,46904,503,4,0.47,1,5,0.77
1,44233,493,3,0.6,1,3,0.58
5,63253,486,2,0.29,0,1,0.97
3,53894,507,2,0.66,0,3,0.54
3,57595,508,4,0.67,0,3,0.49
3,36412,496,3,0.78,0,2,0.46
2,79468,483,3,0.73,1,4,0.85
2,58095,488,3,0.75,0,1,0.55
2,46436,491,4,0.25,0,2,0.52
4,31855,487,3,0.56,1,1,0.78
1,69683,484,4,0.66,1,4,0.55
2,49139,492,3,0.62,0,2,0.42
3,32481,487,3,0.54,0,5,0.78
2,64103,496,3,0.59,1,2,0.67
5,29613,504,4,0.62,0,3,0.75
1,28603,488,3,0.39,1,5,0.65
3,41623,502,3,0.73,1,2,0.59
4,26426,492,3,0.73,0,3,0.66
2,36681,492,4,0.76,1,4,0.61
3,52847,507,2,0.51,1,4,0.9
5,30906,496,4,0.3,0,5,0.72
2,64142,499,2,0.52,1,5,0.96
4,78656,505,3,0.54,1,1,0.82
3,32327,485,3,0.25,0,1,0.67
4,51419,484,3,0.75,0,4,0.89
3,57515,502,2,0.63,0,2,0.58
4,61416,497,2,0.67,0,3,0.86
2,51257,494,3,0.42,0,3,0.47
3,63093,486,4,0.72,0,5,0.76
2,71012,495,4,0.59,0,3,0.49
4,64398,484,4,0.64,0,5,0.83
2,45920,487,3,0.46,1,1,0.67
4,22135,507,2,0.53,0,2,0.54
4,79672,510,4,0.61,1,1,0.81
3,51486,498,2,0.6,1,2,0.79
4,33964,496,2,0.35,0,3,0.78
1,59953,509,4,0.47,0,1,0.52
3,40402,506,3,0.38,1,4,0.9
1,77464,490,3,0.38,1,5,0.78
2,65518,489,4,0.62,0,3,0.41
5,24562,494,4,0.77,0,1,0.62
2,62775,484,2,0.45,1,1,0.86
5,41781,495,3,0.69,0,1,0.67
3,20836,486,2,0.51,0,5,0.74
5,45525,503,2,0.39,0,2,0.96
4,28080,502,3,0.4,1,3,0.95
4,50911,509,4,0.48,1,4,0.93
1,63337,510,2,0.42,1,5,0.74
1,22466,488,4,0.78,1,3,0.44
3,24805,504,2,0.55,1,5,0.97
5,71219,495,2,0.25,0,1,0.97
1,76104,499,2,0.48,0,5,0.61
3,20365,498,2,0.46,1,4,0.93
3,77531,483,3,0.72,1,2,0.85
5,66390,510,4,0.64,1,5,0.94
1,33692,492,2,0.77,0,1,0.44
4,66295,507,3,0.79,0,5,0.75
2,67329,488,3,0.76,1,2,0.7
5,26500,488,4,0.71,0,2,0.81
4,75310,502,3,0.32,0,2,0.87
2,59359,506,4,0.7,1,5,0.75
2,34878,509,3,0.57,1,1,0.59
5,53904,480,4,0.38,1,1,0.99
5,75098,499,4,0.65,0,5,0.88
2,33199,483,3,0.76,0,2,0.38
3,53502,502,2,0.31,0,5,0.9
4,64334,490,3,0.72,0,1,0.65
5,32560,498,2,0.34,1,1,1.0
1,55773,495,4,0.75,1,4,0.58
4,75297,504,4,0.7,1,4,0.94
2,61664,487,4,0.51,1,3,0.67
1,54834,504,2,0.69,1,4,0.52
5,30416,482,3,0.55,0,2,0.84
3,21784,482,2,0.7,1,4,0.91
3,53532,482,3,0.69,0,5,0.77
1,44755,510,4,0.25,0,3,0.34
5,20242,505,2,0.28,0,4,0.87
2,65264,496,2,0.25,1,1,0.96
1,29266,483,2,0.41,1,4,0.68
2,26026,507,4,0.67,1,5,0.74
4,33966,510,3,0.37,0,5,0.73
1,49598,495,3,0.46,0,2,0.38
1,62741,481,2,0.4,1,4,0.76
2,47967,503,3,0.56,0,5,0.61
1,57091,481,4,0.61,1,3,0.72
3,52661,496,3,0.62,0,5,0.81
1,41433,507,3,0.51,0,3,0.31
2,34193,506,2,0.53,1,5,0.84
2,20870,491,4,0.64,0,1,0.35
1,23463,497,2,0.68,0,5,0.4
1,70744,486,3,0.32,0,2,0.59
5,54510,485,3,0.74,0,4,0.99
5,56076,495,2,0.32,0,1,0.88
5,49577,484,3,0.64,0,1,0.7
5,46911,496,3,0.49,1,1,0.96
3,50072,494,3,0.39,0,5,0.78
4,33570,481,3,0.53,0,4,0.99
4,31253,509,2,0.5,0,1,0.59
3,21327,502,2,0.43,0,1,0.44
5,68091,494,4,0.28,0,1,0.89
3,65752,494,2,0.32,1,2,0.78
4,78952,483,3,0.72,0,2,0.78
4,26422,487,2,0.67,0,1,0.53
2,38487,494,4,0.71,1,3,0.47
4,76024,504,3,0.44,0,4,0.94
5,49563,506,3,0.55,0,2,0.86
5,43442,505,4,0.29,0,1,0.68
1,53904,506,4,0.4,1,1,0.71
1,20990,484,2,0.45,0,4,0.37
3,76315,502,4,0.72,0,3,0.66
1,24549,483,3,0.59,1,4,0.49
4,49080,510,3,0.31,1,2,1.0
4,28427,502,3,0.35,1,4,0.97
1,49996,499,2,0.43,0,3,0.44
3,75203,498,2,0.65,0,5,0.94
3,66991,502,2,0.57,1,3,0.93
5,52347,492,2,0.76,0,2,0.91
4,55907,486,4,0.67,1,1,0.76
4,27483,509,2,0.67,0,1,0.51
5,24614,489,3,0.29,1,5,0.98
1,63885,493,4,0.35,1,5,0.64
1,29057,504,3,0.48,0,5,0.36
1,56471,502,2,0.37,0,1,0.61
4,25962,483,4,0.46,1,2,0.83
1,60079,493,2,0.28,0,4,0.62
4,78907,499,4,0.36,0,5,0.95
5,22731,509,3,0.31,1,5,0.99
5,31579,508,2,0.72,0,2,0.84
1,68632,494,3,0.55,1,3,0.65
3,44086,488,3,0.36,1,4,0.97
4,44633,497,2,0.27,0,5,0.87
4,26785,497,2,0.75,0,3,0.8
2,41979,497,4,0.61,0,2,0.33
2,32108,485,2,0.66,0,2,0.5
4,24608,505,3,0.76,0,5,0.59
1,45436,506,4,0.4,1,1,0.55
1,76177,484,3,0.65,0,5,0.55
1,31654,504,3,0.38,0,2,0.33
3,45373,481,2,0.26,0,5,0.97
1,29273,486,3,0.43,1,4,0.58
2,70390,497,4,0.49,0,1,0.45
2,25581,491,3,0.42,0,5,0.6
1,22956,506,2,0.63,0,1,0.35
4,23466,506,4,0.32,1,4,0.95
3,61519,489,3,0.62,1,4,0.9
3,20939,505,4,0.49,1,5,0.83
5,56159,500,2,0.33,1,5,1.0
2,76704,495,4,0.8,1,1,0.68
2,26490,510,4,0.73,1,1,0.49
5,62282,495,2,0.67,0,4,0.92
2,77113,483,4,0.53,1,3,0.66
2,63789,509,2,0.76,0,3,0.44
2,27998,496,4,0.74,1,4,0.62
2,77701,509,4,0.6,1,2,0.5
1,74110,506,3,0.56,1,5,0.78
3,29162,486,3,0.74,1,2,0.6
3,34752,508,4,0.66,1,2,0.61
4,21075,509,3,0.67,1,4,0.88
5,49145,499,3,0.74,0,1,0.63
1,69801,495,2,0.33,0,2,0.56
2,55079,500,3,0.52,0,4,0.53
3,54857,483,4,0.75,1,5,0.91
5,26991,498,3,0.73,1,4,0.92
5,59730,482,4,0.71,0,4,0.94
3,57014,496,2,0.79,0,2,0.47
3,26857,488,4,0.37,1,4,0.93
2,66441,507,2,0.65,1,5,0.87
5,39432,484,4,0.35,0,2,0.84
2,42124,504,3,0.36,0,2,0.45
1,51491,510,4,0.77,0,3,0.21
1,71843,509,4,0.3,1,2,0.66
1,39103,508,3,0.33,0,1,0.44
2,38677,500,3,0.47,0,1,0.43
3,41394,504,2,0.51,1,4,0.92
1,79428,489,4,0.69,1,2,0.64
1,75492,502,2,0.59,0,2,0.61
3,57945,503,2,0.61,0,1,0.51
3,43083,510,4,0.35,1,4,0.88
2,78727,487,2,0.39,1,4,0.95
2,58619,490,4,0.34,0,4,0.6
5,51770,506,3,0.37,0,3,0.93
2,30095,498,3,0.49,0,5,0.58
2,25555,483,4,0.36,1,5,0.78
3,61370,505,4,0.78,0,5,0.69
4,48498,504,4,0.33,1,3,0.97
1,22107,498,2,0.5,0,4,0.37
5,44623,495,3,0.72,0,2,0.76
4,61378,495,3,0.65,1,1,0.82
4,41495,506,2,0.63,0,3,0.85
5,45318,493,4,0.68,1,5,0.93
3,60512,485,4,0.54,1,4,0.91
1,66037,510,2,0.57,0,3,0.43
3,24890,490,3,0.42,1,2,0.69
2,48621,480,2,0.61,0,1,0.65
2,58189,508,3,0.26,1,2,0.66
2,57537,500,4,0.73,1,1,0.64
3,20473,493,3,0.49,1,1,0.66
2,36554,500,4,0.71,0,5,0.54
5,21905,500,4,0.33,1,4,0.95
3,41941,498,3,0.62,1,2,0.69
3,66453,485,3,0.45,0,3,0.74
4,38941,500,4,0.43,0,5,0.69
3,43172,485,2,0.68,0,2,0.59
1,42043,485,4,0.41,0,3,0.36
4,36491,495,3,0.79,1,3,0.93
2,31579,480,4,0.48,1,5,0.85
1,34711,481,2,0.47,0,1,0.51
3,31356,491,2,0.31,0,2,0.55
2,26976,488,3,0.34,0,1,0.49
2,45848,494,3,0.26,0,3,0.52
4,21386,509,3,0.79,1,3,0.8
1,62060,480,4,0.44,0,4,0.51
5,73972,489,3,0.3,1,5,1.0
3,64949,500,3,0.49,1,2,0.81
5,29465,501,2,0.42,0,2,0.82
1,53975,487,4,0.26,0,5,0.52
4,59805,506,4,0.42,0,1,0.54
3,37520,503,2,0.76,1,2,0.69
1,54151,484,3,0.47,1,3,0.71
3,34131,491,3,0.57,1,5,0.85
1,34579,492,3,0.3,0,2,0.48
2,70251,485,4,0.77,1,5,0.83
3,35942,489,4,0.68,1,1,0.61
4,72708,485,4,0.75,0,2,0.73
2,60418,500,3,0.27,1,4,0.87
4,68219,506,2,0.26,0,3,0.92
4,48040,498,3,0.52,1,3,0.95
5,33510,510,2,0.79,0,4,0.8
1,52148,492,2,0.61,1,1,0.85
2,52284,499,3,0.61,1,5,0.89
4,40132,509,4,0.32,1,1,0.67
3,73738,497,2,0.55,1,2,0.83
1,53123,484,2,0.38,0,2,0.57
3,72062,485,4,0.61,0,2,0.61
1,49811,487,2,0.42,1,4,0.6
3,71078,501,2,0.6,1,2,0.76
1,71220,501,3,0.65,0,2,0.51
4,60994,492,2,0.73,1,1,0.87
2,56475,503,4,0.38,0,3,0.47
1,30722,486,2,0.29,0,5,0.42
3,51014,506,3,0.36,0,3,0.57
5,37328,509,4,0.78,1,2,0.91
4,36533,506,2,0.62,1,2,0.82
4,31833,496,4,0.67,0,1,0.46
2,76187,500,2,0.31,0,3,0.48
4,48372,489,4,0.65,0,1,0.46
3,60426,489,2,0.48,1,2,0.91
4,28144,483,4,0.68,1,1,0.72
4,38942,493,2,0.49,0,1,0.74
5,57426,494,3,0.39,0,4,0.96
4,46226,491,3,0.49,0,3,0.88
2,59296,496,2,0.29,0,3,0.63
3,49008,506,4,0.31,0,2,0.54
5,43829,494,3,0.69,0,3,0.88
1,24099,490,4,0.26,0,3,0.42
3,44151,483,4,0.31,0,2,0.53
2,54206,490,2,0.25,1,1,0.86
3,27891,494,2,0.44,0,4,0.81
1,64683,485,2,0.27,1,5,0.83
5,42139,509,2,0.71,1,5,1.0
3,39530,507,3,0.3,1,2,0.76
5,77117,485,3,0.62,0,5,0.92
5,20275,488,2,0.76,1,5,0.95
5,78935,498,3,0.77,0,2,0.94
1,32455,497,2,0.49,0,1,0.53
1,43581,486,4,0.28,0,2,0.5
3,28374,496,4,0.39,0,5,0.72
2,44777,490,4,0.37,1,1,0.83
1,40985,493,3,0.38,1,5,0.66
1,28142,507,4,0.49,1,5,0.46
1,63195,509,2,0.59,1,1,0.69
2,24171,499,4,0.4,0,3,0.39
2,76514,505,2,0.43,1,2,0.74
2,43442,485,4,0.78,0,1,0.38
2,27949,499,3,0.69,0,4,0.44
2,39999,508,4,0.74,1,1,0.55
5,79308,483,3,0.29,0,1,0.96
1,24778,485,2,0.36,1,3,0.66
2,67502,500,4,0.43,1,1,0.78
1,69620,484,2,0.29,0,5,0.74
2,55401,481,2,0.5,0,5,0.78
3,29098,500,4,0.26,0,3,0.5
4,67251,480,4,0.5,0,1,0.64
3,33252,493,4,0.31,1,5,0.95
1,49996,499,3,0.68,0,1,0.39
2,48527,495,2,0.33,0,4,0.63
4,59188,494,4,0.3,0,5,0.93
1,54974,483,3,0.52,0,5,0.52
5,22073,480,3,0.74,1,5,0.96
2,74175,480,2,0.49,0,3,0.6
2,61591,496,4,0.65,1,2,0.59
2,67042,487,2,0.71,0,2,0.56
5,57699,488,4,0.66,0,3,0.87
3,72360,498,2,0.27,0,3,0.84
1,62131,498,3,0.47,1,4,0.58
1,32790,501,3,0.32,0,3,0.38
4,58031,481,2,0.46,1,1,0.98
1,56820,498,4,0.26,1,1,0.74
2,70041,510,3,0.77,1,3,0.64
5,20829,480,2,0.45,0,2,0.92
1,38470,490,4,0.38,1,3,0.6
3,62355,499,4,0.59,1,5,0.99
5,38895,489,4,0.4,0,2,0.86
1,36528,490,3,0.26,0,4,0.42
4,22579,504,2,0.28,1,2,0.9
1,22190,499,4,0.63,0,2,0.34
1,73090,485,4,0.57,0,2,0.57
2,21191,508,2,0.35,1,3,0.59
4,40102,493,2,0.59,0,2,0.76
5,35334,507,3,0.62,0,5,0.67
5,55273,496,2,0.77,0,3,0.99
3,49733,484,2,0.49,0,2,0.58
5,48825,505,3,0.3,0,5,0.88
4,63420,501,4,0.76,0,3,0.74
2,58337,489,4,0.79,0,5,0.6
2,46192,493,4,0.55,0,5,0.61
2,40094,500,2,0.56,0,2,0.48
5,70920,489,3,0.36,1,4,1.0
2,53746,480,4,0.62,0,1,0.57
2,73321,481,4,0.56,0,4,0.6
4,37666,487,4,0.38,0,1,0.46
3,56168,501,4,0.75,0,3,0.65
4,22405,495,3,0.44,1,1,0.74
4,31497,483,3,0.41,1,1,0.81
1,66823,500,2,0.55,0,4,0.39
5,21057,508,2,0.67,0,5,0.72
5,21362,498,3,0.47,0,3,0.89
5,76880,490,3,0.76,0,1,0.84
4,43612,502,4,0.48,0,1,0.49
1,22317,486,3,0.67,0,4,0.26
4,67816,491,3,0.77,1,1,0.9
1,64368,496,4,0.8,0,3,0.36
1,32005,500,2,0.39,1,5,0.67
4,31711,506,2,0.37,1,5,0.94
2,71604,497,3,0.62,1,2,0.74
1,70366,509,3,0.73,1,5,0.6
3,67036,483,3,0.72,0,2,0.59
1,58362,509,3,0.65,1,3,0.46
4,79630,487,4,0.76,0,5,0.92
1,27177,508,2,0.78,0,3,0.19
5,51432,500,4,0.59,0,1,0.7
5,74728,504,3,0.29,0,1,0.87
2,47639,486,3,0.36,1,3,0.6
1,66453,504,4,0.69,1,2,0.57
3,25797,483,3,0.65,1,4,0.92
2,71439,492,3,0.57,0,2,0.63
2,35314,504,2,0.57,0,1,0.41
1,26903,493,2,0.73,0,3,0.3
1,64893,509,3,0.41,1,4,0.63
4,70395,482,2,0.65,0,3,0.98
5,48055,501,3,0.54,0,4,0.91
1,60940,480,3,0.51,1,5,0.72
5,24438,488,3,0.78,0,2,0.8
4,31480,504,4,0.6,0,2,0.54
2,34482,498,2,0.25,1,1,0.8
2,22571,487,4,0.78,1,3,0.54
2,32380,502,4,0.73,1,3,0.48
2,79419,494,2,0.55,0,2,0.54
1,57429,509,4,0.79,0,2,0.32
1,78654,497,4,0.8,1,5,0.59
5,21230,508,4,0.71,1,4,0.88
1,65973,480,2,0.53,0,1,0.65
3,34613,508,2,0.48,1,3,0.81
2,60847,490,4,0.68,0,3,0.38
3,48383,499,2,0.61,0,5,0.75
1,23511,488,3,0.69,0,2,0.29
3,66188,491,3,0.32,0,3,0.75
4,20507,486,4,0.52,1,4,0.92
5,51504,504,3,0.26,0,5,0.88
5,54575,485,4,0.74,1,1,0.88
4,28527,484,4,0.6,1,3,0.84
3,52124,502,2,0.43,0,3,0.68
2,50202,508,2,0.26,0,1,0.6
3,27741,488,4,0.37,0,4,0.72
1,35171,491,4,0.77,1,2,0.49
3,70526,491,4,0.3,1,4,0.93
1,50503,501,3,0.73,0,1,0.47
1,64127,501,2,0.54,0,1,0.63
3,22566,483,4,0.69,1,4,0.84
3,35459,484,4,0.54,1,3,0.75
4,24931,486,4,0.39,0,4,0.82
1,67601,484,3,0.38,1,3,0.68
4,69586,501,3,0.63,0,3,0.84
2,45950,503,3,0.27,1,2,0.62
5,49291,491,2,0.54,1,3,1.0
1,69960,510,4,0.33,0,2,0.38
5,30478,510,4,0.77,1,5,0.94
1,57548,495,3,0.28,0,4,0.42
3,77921,506,2,0.35,0,5,0.93
5,29564,508,2,0.62,0,5,0.71
4,37847,508,2,0.45,0,5,0.82
3,60025,503,4,0.75,1,4,0.87
2,23303,500,2,0.57,0,4,0.42
3,77333,491,4,0.34,1,4,0.99
4,33304,488,3,0.58,1,1,0.75
4,47962,502,3,0.79,0,2,0.74
4,61236,497,4,0.5,0,5,0.89
4,73753,492,3,0.27,0,5,0.94
1,51758,500,2,0.68,1,4,0.52
3,59476,506,4,0.47,1,3,0.79
2,41428,484,4,0.49,1,4,0.73
1,49151,486,3,0.32,0,1,0.57
5,29488,509,2,0.37,0,2,0.82
4,39152,495,4,0.79,1,5,0.87
5,79408,507,4,0.76,0,2,0.85
3,66219,500,3,0.41,0,4,0.86
5,46410,500,2,0.51,0,5,0.83
4,36515,507,2,0.31,0,1,0.69
1,25584,509,2,0.79,1,3,0.36
1,53759,483,3,0.28,1,5,0.71
3,29678,493,3,0.45,0,1,0.4
4,41024,485,4,0.7,0,4,0.78
4,51758,498,4,0.63,0,2,0.62
1,67551,500,2,0.27,1,3,0.7
4,70503,487,4,0.73,0,3,0.78
4,72386,504,2,0.75,1,1,0.88
1,37775,509,4,0.34,0,1,0.43
1,70325,485,3,0.46,0,4,0.52
3,63741,500,3,0.79,1,2,0.72
1,27880,494,4,0.31,1,1,0.69
1,71984,486,4,0.27,0,1,0.6
3,40662,503,2,0.75,1,4,0.84
5,66056,509,3,0.62,0,3,0.99
2,39627,481,4,0.61,0,4,0.44
3,61444,484,4,0.38,0,2,0.53
2,53290,501,3,0.38,1,1,0.74
4,55767,510,3,0.59,0,4,0.72
3,60132,481,2,0.29,0,1,0.66
3,41194,499,4,0.59,0,1,0.36
3,68317,492,4,0.53,1,2,0.77
4,28618,494,4,0.58,0,5,0.65
3,55916,480,2,0.61,1,2,0.81
3,26488,506,3,0.39,0,5,0.74
3,44108,480,2,0.58,1,4,0.92
1,57337,505,4,0.33,1,1,0.65
2,62952,507,3,0.43,1,5,0.84
1,45363,484,2,0.77,0,2,0.46
2,45816,483,2,0.5,1,5,0.87
2,47400,489,3,0.61,0,1,0.55
5,48187,488,4,0.36,0,4,0.89
2,39700,490,4,0.71,1,2,0.54
2,34306,488,2,0.65,1,1,0.73
2,66485,490,2,0.3,0,1,0.65
1,67098,509,4,0.58,1,3,0.52
1,40328,484,2,0.79,1,4,0.58
2,43535,486,2,0.71,0,4,0.67
3,56680,483,3,0.77,1,3,0.84
5,61800,494,2,0.54,0,2,0.99
1,26238,491,4,0.72,0,2,0.21
1,59988,485,3,0.27,1,2,0.71
2,45063,492,4,0.72,1,3,0.59
3,66292,483,3,0.72,0,2,0.48
3,48831,488,2,0.51,0,4,0.84
5,76862,504,2,0.75,0,4,0.94
1,50669,500,2,0.59,1,4,0.65
2,22210,497,3,0.58,1,1,0.7
4,23646,502,2,0.72,1,3,0.83
1,66845,508,3,0.26,0,1,0.59
1,62391,490,4,0.64,0,5,0.45
4,52983,507,4,0.61,1,2,0.87
4,47492,504,2,0.6,0,3,0.82
1,40892,484,4,0.67,0,2,0.32
1,77504,489,2,0.51,1,2,0.85
2,79293,481,2,0.29,1,2,0.87
5,38576,508,2,0.46,0,2,0.79
4,51548,483,3,0.47,0,2,0.73
1,27293,496,4,0.55,1,5,0.52
2,65271,498,4,0.52,0,5,0.71
2,37727,481,3,0.75,0,1,0.51
3,72739,484,3,0.73,1,1,0.86
5,33523,495,4,0.3,0,3,0.85
2,55352,483,2,0.69,0,1,0.55
5,43503,491,4,0.51,0,5,0.78
5,37169,508,3,0.57,1,4,0.98
5,21786,502,2,0.73,1,5,0.97
4,52723,498,2,0.29,0,2,0.71
1,75231,485,3,0.55,0,1,0.62
1,54563,485,3,0.38,0,4,0.47
4,28629,489,3,0.74,0,1,0.56
4,21952,510,4,0.61,0,1,0.36
4,60666,496,2,0.67,1,2,0.99
5,23734,509,3,0.75,1,2,0.92
1,61549,490,2,0.54,1,5,0.78
4,36102,506,2,0.6,1,2,0.89
4,70265,483,4,0.54,0,2,0.79
3,40530,497,2,0.43,1,5,0.96
3,21667,501,3,0.76,1,4,0.76
4,77977,490,4,0.42,0,3,0.94
5,74497,510,2,0.48,0,5,0.91
5,30661,499,4,0.3,0,2,0.76
5,52366,493,2,0.67,0,5,0.88
4,24286,509,3,0.59,0,5,0.66
3,67318,489,3,0.32,0,4,0.83
2,24238,494,4,0.37,1,2,0.51
4,57273,505,4,0.63,1,5,0.94
2,39857,501,3,0.69,1,2,0.57
2,21782,494,2,0.78,0,4,0.61
3,32104,489,4,0.33,1,4,0.85
5,70171,510,2,0.63,0,3,0.97
5,32921,510,4,0.68,0,4,0.76
1,67864,495,2,0.62,1,1,0.84
3,61160,500,3,0.62,0,5,0.75
5,52719,488,4,0.74,1,1,0.99
5,39036,506,4,0.75,1,4,0.99
1,33536,486,3,0.78,0,1,0.33
1,73884,480,4,0.42,0,2,0.53
1,63183,480,2,0.79,0,2,0.54
3,73196,509,4,0.78,1,1,0.62
4,34128,483,4,0.69,0,3,0.78
3,23907,482,2,0.53,0,4,0.78
1,54183,502,2,0.35,1,5,0.69
2,66769,505,2,0.38,1,5,0.93
4,29016,489,4,0.76,0,2,0.54
3,67670,492,2,0.51,1,3,0.98
5,25692,488,3,0.67,0,4,0.89
3,56154,505,3,0.38,1,3,0.8
2,21235,510,4,0.5,0,4,0.3
3,46986,489,3,0.27,0,4,0.72
1,23290,490,2,0.47,1,4,0.59
5,59917,492,2,0.8,1,3,1.0
1,59995,494,4,0.68,1,3,0.42
3,66168,495,3,0.33,1,3,0.98
1,22735,491,3,0.71,0,1,0.36
1,51988,490,2,0.59,1,1,0.78
5,67716,497,4,0.63,1,3,1.0
4,24686,484,2,0.56,0,4,0.82
1,63703,480,3,0.67,0,2,0.46
2,35461,498,3,0.41,1,1,0.68
2,79258,487,3,0.44,0,4,0.68
5,77071,500,4,0.66,0,3,0.92
3,21568,484,4,0.5,1,3,0.75
2,69305,496,4,0.56,0,4,0.64
3,52409,494,4,0.73,1,1,0.56
3,38277,480,4,0.78,1,5,0.94
2,64918,492,3,0.37,1,1,0.73
3,56586,510,2,0.64,1,3,0.83
3,57815,481,3,0.29,1,2,0.89
2,38221,509,4,0.61,1,5,0.71
1,66448,482,3,0.74,1,1,0.74
1,21867,495,2,0.69,0,3,0.37
2,23771,501,2,0.79,1,2,0.61
4,35648,505,3,0.57,0,1,0.51
2,52118,486,2,0.73,0,1,0.6
2,71836,483,4,0.8,0,2,0.36
2,27809,489,2,0.31,0,5,0.69
1,46355,504,4,0.65,1,5,0.55
4,62884,482,3,0.63,1,1,0.88
1,36763,484,4,0.62,1,4,0.51
3,41689,482,2,0.35,0,2,0.68
1,69093,506,4,0.36,0,5,0.37
1,26442,500,4,0.77,1,1,0.58
1,45280,495,2,0.8,1,4,0.51
4,53767,485,4,0.25,1,2,0.96
4,44347,498,4,0.4,0,2,0.72
2,46170,509,3,0.54,1,1,0.68
3,26302,481,2,0.28,1,3,0.86
5,42022,484,2,0.64,1,1,0.94
5,44065,510,3,0.52,0,3,0.87
2,56090,507,2,0.46,0,3,0.51
3,23546,480,2,0.53,0,3,0.55
3,46673,481,4,0.49,1,4,0.81
2,27078,492,4,0.75,1,4,0.52
2,70769,510,3,0.38,1,3,0.74
3,66891,483,2,0.37,0,4,0.86
4,21168,497,3,0.65,0,1,0.55
5,28714,497,3,0.62,0,4,0.89
3,51800,503,4,0.43,0,4,0.73
4,24744,503,2,0.78,1,2,0.67
4,76301,480,2,0.55,1,1,1.0
2,32807,506,3,0.7,0,2,0.37
1,29508,497,4,0.28,1,2,0.54
4,38980,501,2,0.78,0,4,0.74
3,62652,480,2,0.74,0,3,0.7
5,28184,505,4,0.49,1,2,0.96
1,58281,496,3,0.8,1,4,0.59
2,66401,507,4,0.59,1,2,0.55
4,29720,504,4,0.55,1,2,0.74
5,38815,484,2,0.63,0,4,0.89
4,43151,501,2,0.52,0,1,0.68
2,49224,505,3,0.37,1,5,0.96
4,41588,503,4,0.53,0,5,0.75
4,28444,484,4,0.76,1,1,0.66
4,34429,497,4,0.29,1,5,0.97
3,72786,503,3,0.63,0,5,0.82
5,37672,490,3,0.57,1,2,1.0
1,71051,509,3,0.39,1,2,0.67
1,35747,497,3,0.71,0,5,0.38
4,77304,486,2,0.64,0,1,0.73
4,65896,501,3,0.51,1,2,0.9
4,29095,510,2,0.34,1,2,0.87
4,49889,492,4,0.73,1,1,0.71
2,77523,503,3,0.37,1,3,0.66
2,51766,505,3,0.3,0,4,0.62
4,34165,504,2,0.66,0,4,0.86
3,63742,496,4,0.74,1,4,0.86
1,76088,494,2,0.35,0,2,0.63
2,53996,492,2,0.57,1,5,0.97
2,51810,510,2,0.5,1,3,0.8
4,75123,483,4,0.25,0,2,0.84
2,77540,487,2,0.43,1,2,0.78
3,60686,490,2,0.61,0,3,0.68
5,67850,510,4,0.27,0,5,0.88
2,43510,506,4,0.39,1,2,0.54
2,33676,509,2,0.54,1,4,0.62
5,43028,491,4,0.72,0,5,0.62
5,42811,500,3,0.74,0,5,0.78
2,77643,484,4,0.27,0,2,0.61
5,37332,506,4,0.52,0,4,0.75
2,49010,488,2,0.52,0,5,0.72
3,59791,497,2,0.27,1,2,0.92
3,71016,484,2,0.5,1,1,0.95
1,44655,485,4,0.71,1,1,0.61
2,49982,506,4,0.54,0,5,0.54
1,52263,491,4,0.45,0,2,0.43
2,58603,492,3,0.42,0,4,0.63
1,44941,488,4,0.79,1,2,0.57
5,55081,491,2,0.54,0,3,0.96
2,45282,503,3,0.36,0,1,0.57
3,35896,495,3,0.53,1,2,0.58
5,75153,486,3,0.4,0,5,0.91
1,39981,509,3,0.68,1,3,0.44
3,43747,498,2,0.41,1,3,0.94
5,79896,492,4,0.39,0,3,0.96
2,74346,495,2,0.66,1,1,0.77
1,24491,500,4,0.69,1,2,0.54
2,57924,505,4,0.66,1,4,0.69
2,62972,493,2,0.62,1,5,0.95
5,52007,491,4,0.45,0,4,0.92
